usage_date,subscription_id,primary_cell_id,data_gb,voice_minutes,sms_count,data_5g_pct,roaming_data_mb,dropped_calls,recharge_amount_clp,billed_amount_clp,ingestion_batch_id
2026-08-10,SUB-001526,CEL-00162,1.994,5.24,17,85.51,0.0,1,,0.00,USAGE-20260810
2026-08-11,SUB-001526,CEL-00173,1.346,6.03,12,42.45,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-001526,CEL-00004,1.063,1.52,7,55.46,0.0,0,,0.00,USAGE-20260812
2026-08-13,SUB-001526,CEL-00015,2.024,3.96,2,68.63,0.0,1,,0.00,USAGE-20260813
2026-08-14,SUB-001526,CEL-00026,2.699,9.11,15,27.11,0.0,0,,0.00,USAGE-20260814
2026-08-01,SUB-001527,CEL-00070,10.687,3.1,10,30.19,0.0,1,,3680.57,USAGE-20260801
2026-08-02,SUB-001527,CEL-00081,5.977,12.32,5,51.71,0.0,2,,866.33,USAGE-20260802
2026-08-03,SUB-001527,CEL-00092,8.216,3.62,0,47.86,0.0,0,,1950.87,USAGE-20260803
2026-08-04,SUB-001527,CEL-00103,9.663,9.29,13,29.58,0.0,1,,2963.77,USAGE-20260804
2026-08-05,SUB-001527,CEL-00114,8.969,10.56,8,74.14,0.0,3,,2477.97,USAGE-20260805
2026-08-06,SUB-001527,CEL-00125,6.641,5.07,3,28.87,0.0,2,,866.33,USAGE-20260806
2026-08-07,SUB-001527,CEL-00136,4.054,7.9,16,81.01,0.0,1,,866.33,USAGE-20260807
2026-08-08,SUB-001527,CEL-00147,4.981,10.1,11,59.34,0.0,1,,866.33,USAGE-20260808
2026-08-09,SUB-001527,CEL-00158,11.844,2.14,6,46.78,0.0,2,,4490.47,USAGE-20260809
2026-08-10,SUB-001527,CEL-00169,9.255,2.46,1,73.76,675.11,1,,2678.17,USAGE-20260810
2026-08-11,SUB-001527,CEL-00180,5.877,6.72,14,97.26,0.0,2,,866.33,USAGE-20260811
2026-08-12,SUB-001527,CEL-00011,5.929,9.4,9,49.88,0.0,4,,866.33,USAGE-20260812
2026-08-13,SUB-001527,CEL-00022,5.909,5.42,4,78.03,0.0,0,,866.33,USAGE-20260813
2026-08-14,SUB-001527,CEL-00033,10.375,21.97,17,92.77,0.0,2,,3462.17,USAGE-20260814
2026-08-01,SUB-001528,CEL-00077,1.146,11.69,12,0.0,0.0,1,,668.53,USAGE-20260801
2026-08-02,SUB-001528,CEL-00088,0.898,7.56,7,0.0,0.0,0,,494.93,USAGE-20260802
2026-08-03,SUB-001528,CEL-00099,0.507,2.53,2,0.0,0.0,2,,333.00,USAGE-20260803
2026-08-04,SUB-001528,CEL-00110,0.306,6.73,15,0.0,0.0,1,,333.00,USAGE-20260804
2026-08-05,SUB-001528,CEL-00121,0.784,16.4,10,0.0,0.0,0,,415.13,USAGE-20260805
2026-08-06,SUB-001528,CEL-00132,1.059,6.02,5,0.0,0.0,1,,607.63,USAGE-20260806
2026-08-07,SUB-001528,CEL-00143,0.645,24.31,0,0.0,0.0,0,,333.00,USAGE-20260807
2026-08-08,SUB-001528,CEL-00154,0.699,5.18,13,0.0,0.0,0,,355.63,USAGE-20260808
2026-08-09,SUB-001528,CEL-00165,0.655,2.55,8,0.0,0.0,2,,333.00,USAGE-20260809
2026-08-10,SUB-001528,CEL-00176,0.556,6.31,3,0.0,0.0,0,,333.00,USAGE-20260810
2026-08-11,SUB-001528,CEL-00007,0.317,3.23,16,0.0,0.0,0,,333.00,USAGE-20260811
2026-08-12,SUB-001528,CEL-00018,0.403,17.07,11,0.0,0.0,1,,333.00,USAGE-20260812
2026-08-13,SUB-001528,CEL-00029,0.749,10.36,6,0.0,0.0,2,,390.63,USAGE-20260813
2026-08-14,SUB-001528,CEL-00040,0.412,13.38,1,0.0,0.0,1,,333.00,USAGE-20260814
2026-08-01,SUB-001529,CEL-00084,20.121,4.78,14,52.77,0.0,3,,4751.03,USAGE-20260801
2026-08-02,SUB-001529,CEL-00095,31.419,5.65,9,92.4,0.0,2,,12659.63,USAGE-20260802
2026-08-03,SUB-001529,CEL-00106,11.758,9.65,4,48.17,0.0,1,,1166.33,USAGE-20260803
2026-08-04,SUB-001529,CEL-00117,22.718,6.29,17,97.69,0.0,3,,6568.93,USAGE-20260804
2026-08-05,SUB-001529,CEL-00128,24.212,9.12,12,82.09,0.0,2,,7614.73,USAGE-20260805
2026-08-06,SUB-001529,CEL-00139,9.422,4.8,7,88.16,0.0,0,,1166.33,USAGE-20260806
2026-08-07,SUB-001529,CEL-00150,14.508,6.64,2,57.7,0.0,2,,1166.33,USAGE-20260807
2026-08-08,SUB-001529,CEL-00161,17.994,11.01,15,35.23,0.0,2,,3262.13,USAGE-20260808
2026-08-09,SUB-001529,CEL-00172,24.198,5.72,10,51.59,0.0,1,,7604.93,USAGE-20260809
2026-08-10,SUB-001529,CEL-00003,11.875,17.03,5,27.79,0.0,0,,1166.33,USAGE-20260810
2026-08-11,SUB-001529,CEL-00014,18.383,11.88,0,78.76,65.82,2,,3534.43,USAGE-20260811
2026-08-12,SUB-001529,CEL-00025,7.365,17.46,13,68.59,0.0,2,,1166.33,USAGE-20260812
2026-08-13,SUB-001529,CEL-00036,22.798,3.13,8,75.95,0.0,1,,6624.93,USAGE-20260813
2026-08-14,SUB-001529,CEL-00047,17.027,17.64,3,52.67,0.0,1,,2585.23,USAGE-20260814
2026-08-01,SUB-001530,CEL-00091,22.0,9.7,16,40.44,0.0,2,,5233.00,USAGE-20260801
2026-08-02,SUB-001530,CEL-00102,26.066,16.29,11,84.28,0.0,0,,8079.20,USAGE-20260802
2026-08-03,SUB-001530,CEL-99999,23.373,6.72,6,63.17,0.0,2,,6194.10,USAGE-20260803
2026-08-04,SUB-001530,CEL-00124,24.317,7.18,1,78.49,0.0,0,,6854.90,USAGE-20260804
2026-08-05,SUB-001530,CEL-00135,10.281,8.85,14,26.82,0.0,2,,1499.67,USAGE-20260805
2026-08-06,SUB-001530,CEL-00146,13.071,7.14,9,41.03,0.0,1,,1499.67,USAGE-20260806
2026-08-06,SUB-001530,CEL-00157,24.049,4.74,4,85.63,0.0,0,,6667.30,USAGE-20260807
2026-08-08,SUB-001530,CEL-00168,27.835,7.32,17,67.2,0.0,1,,9317.50,USAGE-20260808
2026-08-09,SUB-001530,CEL-00179,30.394,6.82,12,71.85,0.0,2,,11108.80,USAGE-20260809
2026-08-10,SUB-001530,CEL-00010,14.685,4.85,7,36.72,0.0,1,,1499.67,USAGE-20260810
2026-08-11,SUB-001530,CEL-00021,26.575,6.66,2,85.53,0.0,0,,8435.50,USAGE-20260811
2026-08-12,SUB-001530,CEL-00032,25.79,6.4,15,88.53,0.0,3,,7886.00,USAGE-20260812
2026-08-13,SUB-001530,CEL-00043,21.749,12.11,10,25.06,0.0,0,,5057.30,USAGE-20260813
2026-08-14,SUB-001530,CEL-00054,19.092,6.49,5,71.38,0.0,0,,3197.40,USAGE-20260814
2026-08-01,SUB-001531,CEL-00098,1.591,9.25,0,86.98,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-001531,CEL-00109,1.59,9.83,13,40.3,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-001531,CEL-00120,1.235,7.14,8,93.92,0.0,0,15000.00,15000.00,USAGE-20260803
2026-08-04,SUB-001531,CEL-00131,1.312,19.08,3,94.45,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-001531,CEL-00142,0.549,11.19,16,66.38,0.0,0,,0.00,USAGE-20260805
2026-08-06,SUB-001531,CEL-00153,0.834,11.2,11,62.14,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-001531,CEL-00164,0.743,11.56,6,52.77,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-001531,CEL-00175,1.821,18.47,1,37.99,0.0,0,,0.00,USAGE-20260808
2026-08-09,SUB-001531,CEL-00006,0.555,7.47,14,71.89,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-001531,CEL-00017,0.984,11.6,9,73.42,0.0,2,15000.00,15000.00,USAGE-20260810
2026-08-11,SUB-001531,CEL-00028,0.507,15.37,4,54.24,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-001531,CEL-00039,0.683,9.3,17,38.95,380.15,1,,0.00,USAGE-20260812
2026-08-13,SUB-001531,CEL-00050,1.156,7.37,12,78.98,0.0,3,,0.00,USAGE-20260813
2026-08-14,SUB-001531,CEL-00061,1.329,10.76,7,57.31,0.0,2,,0.00,USAGE-20260814
2026-08-01,SUB-001532,CEL-00105,10.186,9.47,2,68.92,0.0,0,,4363.20,USAGE-20260801
2026-08-02,SUB-001532,CEL-00116,7.399,6.13,15,26.55,0.0,1,,2412.30,USAGE-20260802
2026-08-03,SUB-001532,CEL-00127,3.466,11.04,10,77.51,0.0,1,,733.00,USAGE-20260803
2026-08-04,SUB-001532,CEL-00138,3.25,10.68,5,34.02,0.0,1,,733.00,USAGE-20260804
2026-08-05,SUB-001532,CEL-00149,4.63,15.97,0,58.36,0.0,3,,733.00,USAGE-20260805
2026-08-06,SUB-001532,CEL-00160,5.691,22.11,13,69.56,0.0,2,,1216.70,USAGE-20260806
2026-08-07,SUB-001532,CEL-00171,4.715,24.97,8,70.38,0.0,1,,733.00,USAGE-20260807
2026-08-08,SUB-001532,CEL-00002,8.078,19.51,3,87.27,0.0,1,,2887.60,USAGE-20260808
2026-08-09,SUB-001532,CEL-00013,3.033,9.79,16,94.73,0.0,2,,733.00,USAGE-20260809
2026-08-10,SUB-001532,CEL-00024,2.571,16.36,11,28.99,0.0,2,,733.00,USAGE-20260810
2026-08-11,SUB-001532,CEL-00035,2.343,10.26,6,73.24,0.0,0,,733.00,USAGE-20260811
2026-08-12,SUB-001532,CEL-00046,5.671,6.92,1,91.92,0.0,1,,1202.70,USAGE-20260812
2026-08-13,SUB-001532,CEL-00057,6.794,8.18,14,90.92,0.0,1,,1988.80,USAGE-20260813
2026-08-14,SUB-001532,CEL-00068,8.043,6.67,9,76.34,0.0,0,,2863.10,USAGE-20260814
2026-08-01,SUB-001533,CEL-00112,2.571,6.33,4,66.8,0.0,0,8000.00,8000.00,USAGE-20260801
2026-08-02,SUB-001533,CEL-00123,3.312,7.44,17,48.91,0.0,0,,0.00,USAGE-20260802
2026-08-03,SUB-001533,CEL-00134,3.796,3.84,12,25.63,0.0,2,,0.00,USAGE-20260803
2026-08-04,SUB-001533,CEL-00145,2.263,2.81,7,59.1,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-001533,CEL-00156,3.261,11.67,2,83.25,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-001533,CEL-00167,3.457,9.69,15,98.05,0.0,2,,0.00,USAGE-20260806
2026-08-07,SUB-001533,CEL-00178,2.336,5.8,10,54.21,0.0,1,,0.00,USAGE-20260807
2026-08-08,SUB-001533,CEL-00009,4.772,21.24,5,33.5,0.0,1,8000.00,8000.00,USAGE-20260808
2026-08-09,SUB-001533,CEL-00020,4.366,10.7,0,96.33,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-001533,CEL-00031,1.507,3.14,13,82.03,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-001533,CEL-00042,3.016,1.85,8,42.08,0.0,2,,0.00,USAGE-20260811
2026-08-12,SUB-001533,CEL-00053,1.378,8.58,3,43.93,0.0,0,,0.00,USAGE-20260812
2026-08-13,SUB-001533,CEL-00064,1.25,3.51,16,52.54,817.52,1,,0.00,USAGE-20260813
2026-08-14,SUB-001533,CEL-00075,1.234,10.42,11,83.1,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-001534,CEL-00119,14.233,2.48,6,74.3,0.0,0,,3962.77,USAGE-20260801
2026-08-02,SUB-001534,CEL-00130,19.263,4.37,1,44.42,0.0,1,,7483.77,USAGE-20260802
2026-08-03,SUB-001534,CEL-00141,12.876,2.64,14,29.54,0.0,0,,3012.87,USAGE-20260803
2026-08-04,SUB-001534,CEL-00152,9.716,6.71,9,58.55,0.0,2,,999.67,USAGE-20260804
2026-08-05,SUB-001534,CEL-00163,7.448,11.86,4,54.12,0.0,2,,999.67,USAGE-20260805
2026-08-06,SUB-001534,CEL-00174,11.826,6.86,17,29.0,0.0,2,,2277.87,USAGE-20260806
2026-08-07,SUB-001534,CEL-00005,17.067,5.05,12,59.69,0.0,1,,5946.57,USAGE-20260807
2026-08-08,SUB-001534,CEL-00016,20.783,2.41,7,40.52,0.0,4,,8547.77,USAGE-20260808
2026-08-09,SUB-001534,CEL-00027,6.275,12.35,2,34.24,0.0,1,,999.67,USAGE-20260809
2026-08-10,SUB-001534,CEL-00038,13.217,4.89,15,97.46,0.0,0,,3251.57,USAGE-20260810
2026-08-11,SUB-001534,CEL-00049,8.353,10.76,10,77.61,0.0,2,,999.67,USAGE-20260811
2026-08-12,SUB-001534,CEL-00060,13.129,6.13,5,70.4,0.0,3,,3189.97,USAGE-20260812
2026-08-13,SUB-001534,CEL-00071,5.424,6.36,0,72.48,0.0,1,,999.67,USAGE-20260813
2026-08-14,SUB-001534,CEL-00082,16.34,7.55,13,58.53,0.0,2,,5437.67,USAGE-20260814
2026-08-01,SUB-001535,CEL-00126,2.238,9.98,8,86.75,0.0,2,,1066.27,USAGE-20260801
2026-08-02,SUB-001535,CEL-00137,2.201,3.39,3,71.48,0.0,0,,1040.37,USAGE-20260802
2026-08-03,SUB-001535,CEL-00148,1.922,7.13,16,40.75,0.0,2,,845.07,USAGE-20260803
2026-08-04,SUB-001535,CEL-00159,0.709,6.17,11,35.67,0.0,1,,433.00,USAGE-20260804
2026-08-05,SUB-001535,CEL-00170,1.516,5.36,6,32.59,0.0,0,,560.87,USAGE-20260805
2026-08-06,SUB-001535,CEL-00001,0.635,16.36,1,33.54,0.0,0,,433.00,USAGE-20260806
2026-08-07,SUB-001535,CEL-00012,1.617,9.07,14,38.45,0.0,2,,631.57,USAGE-20260807
2026-08-08,SUB-001535,CEL-00023,2.611,7.2,9,32.61,0.0,1,,1327.37,USAGE-20260808
2026-08-09,SUB-001535,CEL-00034,0.997,10.59,4,74.18,0.0,0,,433.00,USAGE-20260809
2026-08-10,SUB-001535,CEL-00045,2.195,6.47,17,68.3,0.0,1,,1036.17,USAGE-20260810
2026-08-11,SUB-001535,CEL-00056,1.765,2.01,12,90.55,0.0,0,,735.17,USAGE-20260811
2026-08-12,SUB-001535,CEL-00067,1.729,13.03,7,43.21,0.0,2,,709.97,USAGE-20260812
2026-08-13,SUB-001535,CEL-00078,1.333,16.6,2,85.43,0.0,0,,433.00,USAGE-20260813
2026-08-14,SUB-001535,CEL-00089,1.507,19.34,15,58.51,575.07,1,,554.57,USAGE-20260814
2026-08-01,SUB-001536,CEL-00133,0.392,3.43,10,130.0,0.0,2,,0.00,USAGE-20260801
2026-08-02,SUB-001536,CEL-00144,0.449,4.71,5,0.0,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-001536,CEL-00155,0.583,3.83,0,0.0,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-001536,CEL-00166,0.33,8.36,13,0.0,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-001536,CEL-00177,0.546,17.55,8,0.0,0.0,2,5000.00,5000.00,USAGE-20260805
2026-08-06,SUB-001536,CEL-00008,0.165,19.64,3,0.0,0.0,0,,0.00,USAGE-20260806
2026-08-07,SUB-001536,CEL-00019,0.289,8.34,16,0.0,0.0,1,,0.00,USAGE-20260807
2026-08-08,SUB-001536,CEL-00030,0.198,5.84,11,0.0,0.0,2,,0.00,USAGE-20260808
2026-08-09,SUB-001536,CEL-00041,0.218,9.03,6,0.0,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-001536,CEL-00052,0.277,4.63,1,0.0,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-001536,CEL-00063,0.179,5.63,14,0.0,0.0,2,,0.00,USAGE-20260811
2026-08-12,SUB-001536,CEL-00074,0.179,9.01,9,0.0,0.0,0,5000.00,5000.00,USAGE-20260812
2026-08-13,SUB-001536,CEL-00085,0.581,8.77,4,0.0,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-001536,CEL-00096,0.578,12.86,17,0.0,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-001537,CEL-00140,8.001,14.64,12,73.5,0.0,0,,3433.70,USAGE-20260801
2026-08-02,SUB-001537,CEL-00151,6.536,4.1,7,37.87,0.0,2,,2408.20,USAGE-20260802
2026-08-03,SUB-001537,CEL-00162,2.274,12.22,2,85.55,0.0,1,,633.00,USAGE-20260803
2026-08-04,SUB-001537,CEL-00173,5.108,8.2,15,86.72,0.0,2,,1408.60,USAGE-20260804
2026-08-05,SUB-001537,CEL-00004,7.14,17.85,10,62.7,0.0,1,,2831.00,USAGE-20260805
2026-08-06,SUB-001537,CEL-00015,5.838,5.33,5,38.49,0.0,2,,1919.60,USAGE-20260806
2026-08-07,SUB-001537,CEL-00026,5.162,5.08,0,73.55,0.0,1,,1446.40,USAGE-20260807
2026-08-08,SUB-001537,CEL-00037,4.089,8.41,13,25.07,0.0,0,,695.30,USAGE-20260808
2026-08-09,SUB-001537,CEL-00048,6.046,6.92,8,42.89,0.0,2,,2065.20,USAGE-20260809
2026-08-09,SUB-001537,CEL-00059,5.246,13.48,3,88.9,0.0,1,,1505.20,USAGE-20260810
2026-08-11,SUB-001537,CEL-00070,6.159,4.38,16,43.61,0.0,0,,2144.30,USAGE-20260811
2026-08-12,SUB-001537,CEL-00081,4.593,6.8,11,79.24,0.0,2,,1048.10,USAGE-20260812
2026-08-13,SUB-001537,CEL-00092,4.72,19.61,6,95.96,0.0,0,,1137.00,USAGE-20260813
2026-08-14,SUB-001537,CEL-00103,4.287,6.29,1,77.83,0.0,0,,833.90,USAGE-20260814
2026-08-01,SUB-001538,CEL-00147,2.441,12.78,14,42.16,257.53,1,,0.00,USAGE-20260801
2026-08-02,SUB-001538,CEL-00158,1.51,11.05,9,42.81,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-001538,CEL-00169,1.247,6.25,4,63.74,0.0,1,10000.00,10000.00,USAGE-20260803
2026-08-04,SUB-001538,CEL-00180,2.016,7.39,17,32.24,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-001538,,1.64,5.07,12,29.82,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-001538,CEL-00022,2.251,27.12,7,56.55,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-001538,CEL-00033,1.013,12.62,2,66.32,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-001538,CEL-00044,3.558,12.33,15,60.45,0.0,0,,0.00,USAGE-20260808
2026-08-09,SUB-001538,CEL-00055,1.529,5.93,10,51.82,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-001538,CEL-00066,2.201,8.61,5,74.18,0.0,1,10000.00,10000.00,USAGE-20260810
2026-08-11,SUB-001538,CEL-00077,2.113,7.89,0,69.71,0.0,3,,0.00,USAGE-20260811
2026-08-12,SUB-001538,CEL-00088,2.098,6.79,13,27.17,0.0,0,,0.00,USAGE-20260812
2026-08-13,SUB-001538,CEL-00099,1.236,17.38,8,33.28,0.0,2,,0.00,USAGE-20260813
2026-08-14,SUB-001538,CEL-00110,2.823,12.33,3,60.88,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-001539,CEL-00154,13.317,7.84,16,82.27,0.0,0,,5521.57,USAGE-20260801
2026-08-02,SUB-001539,CEL-00165,6.097,17.13,11,76.38,0.0,2,,866.33,USAGE-20260802
2026-08-03,SUB-001539,CEL-00176,8.288,16.57,6,77.2,0.0,2,,2001.27,USAGE-20260803
2026-08-04,SUB-001539,CEL-00007,7.501,13.9,1,67.84,0.0,0,,1450.37,USAGE-20260804
2026-08-05,SUB-001539,CEL-00018,8.238,8.17,14,98.66,0.0,0,,1966.27,USAGE-20260805
2026-08-06,SUB-001539,CEL-00029,7.571,14.39,9,27.57,0.0,1,,1499.37,USAGE-20260806
2026-08-07,SUB-001539,CEL-00040,8.337,8.98,4,69.03,0.0,0,,2035.57,USAGE-20260807
2026-08-08,SUB-001539,CEL-00051,14.2,24.79,17,64.29,0.0,0,,6139.67,USAGE-20260808
2026-08-09,SUB-001539,CEL-00062,3.858,8.63,12,88.46,0.0,1,,866.33,USAGE-20260809
2026-08-10,SUB-001539,CEL-00073,10.279,17.78,7,43.63,0.0,0,,3394.97,USAGE-20260810
2026-08-11,SUB-001539,CEL-00084,11.53,6.71,2,39.06,0.0,1,,4270.67,USAGE-20260811
2026-08-12,SUB-001539,CEL-00095,10.063,7.42,15,84.15,0.0,0,,3243.77,USAGE-20260812
2026-08-13,SUB-001539,CEL-00106,7.124,18.7,10,99.53,0.0,1,,1186.47,USAGE-20260813
2026-08-14,SUB-001539,CEL-00117,7.427,20.22,5,70.23,0.0,2,,1398.57,USAGE-20260814
2026-08-01,SUB-001540,CEL-00161,5.258,1.37,0,50.48,0.0,0,,2013.60,USAGE-20260801
2026-08-02,SUB-001540,CEL-00172,5.665,10.28,13,92.95,23.4,0,,2298.50,USAGE-20260802
2026-08-03,SUB-001540,CEL-00003,1.71,2.56,8,43.63,0.0,0,,666.33,USAGE-20260803
2026-08-04,SUB-001540,CEL-00014,5.576,2.14,3,48.99,0.0,2,,2236.20,USAGE-20260804
2026-08-05,SUB-001540,CEL-00025,2.976,5.34,16,74.14,0.0,1,,666.33,USAGE-20260805
2026-08-06,SUB-001540,CEL-00036,2.329,9.16,11,80.2,0.0,0,,666.33,USAGE-20260806
2026-08-07,SUB-001540,CEL-00047,4.661,0.49,6,30.16,0.0,2,,1595.70,USAGE-20260807
2026-08-08,SUB-001540,CEL-00058,3.933,1.79,1,91.31,0.0,0,,1086.10,USAGE-20260808
2026-08-09,SUB-001540,CEL-00069,6.604,2.56,14,84.52,0.0,1,,2955.80,USAGE-20260809
2026-08-10,SUB-001540,CEL-00080,3.711,2.98,9,95.5,0.0,1,,930.70,USAGE-20260810
2026-08-11,SUB-001540,CEL-00091,5.161,8.28,4,49.74,0.0,1,,1945.70,USAGE-20260811
2026-08-12,SUB-001540,CEL-00102,3.62,3.26,17,55.99,0.0,0,,867.00,USAGE-20260812
2026-08-13,SUB-001540,CEL-00113,4.098,3.44,12,58.52,0.0,2,,1201.60,USAGE-20260813
2026-08-14,SUB-001540,CEL-00124,5.315,9.31,7,53.13,0.0,0,,2053.50,USAGE-20260814
2026-08-01,SUB-001541,CEL-00168,10.835,12.64,2,96.87,0.0,2,,1166.33,USAGE-20260801
2026-08-02,SUB-001541,CEL-00179,19.662,16.39,15,38.91,0.0,2,,4429.73,USAGE-20260802
2026-08-03,SUB-001541,CEL-00010,19.574,20.8,10,53.83,0.0,0,,4368.13,USAGE-20260803
2026-08-04,SUB-001541,CEL-00021,9.353,10.98,5,62.58,0.0,2,,1166.33,USAGE-20260804
2026-08-05,SUB-001541,CEL-00032,18.275,25.63,0,97.3,0.0,2,,3458.83,USAGE-20260805
2026-08-06,SUB-001541,CEL-00043,17.923,4.15,13,98.52,0.0,1,,3212.43,USAGE-20260806
2026-08-07,SUB-001541,CEL-00054,7.433,2.18,8,93.52,0.0,0,,1166.33,USAGE-20260807
2026-08-08,SUB-001541,CEL-00065,20.834,10.24,3,67.1,0.0,2,,5250.13,USAGE-20260808
2026-08-09,SUB-001541,CEL-00076,21.348,1.59,16,26.82,0.0,0,,5609.93,USAGE-20260809
2026-08-10,SUB-001541,CEL-00087,9.01,17.19,11,59.28,0.0,0,,1166.33,USAGE-20260810
2026-08-11,SUB-001541,CEL-00098,26.838,3.74,6,34.01,0.0,3,,9452.93,USAGE-20260811
2026-08-12,SUB-001541,CEL-00109,14.153,12.07,1,98.64,0.0,1,,1166.33,USAGE-20260812
2026-08-13,SUB-001541,CEL-00120,13.518,10.43,14,79.22,0.0,0,,1166.33,USAGE-20260813
2026-08-14,SUB-001541,CEL-00131,8.884,7.42,9,93.8,0.0,1,,1166.33,USAGE-20260814
2026-08-01,SUB-001542,CEL-00175,3.343,3.26,4,43.68,0.0,2,,1006.43,USAGE-20260801
2026-08-02,SUB-001542,CEL-00006,4.94,13.58,17,31.08,0.0,1,,2124.33,USAGE-20260802
2026-08-03,SUB-001542,CEL-00017,2.356,6.98,12,49.35,753.57,1,,533.00,USAGE-20260803
2026-08-04,SUB-001542,CEL-00028,4.512,2.48,7,98.26,0.0,2,,1824.73,USAGE-20260804
2026-08-05,SUB-001542,CEL-00039,4.292,11.83,2,65.42,0.0,0,,1670.73,USAGE-20260805
2026-08-06,SUB-001542,CEL-00050,1.67,2.13,15,79.99,0.0,1,,533.00,USAGE-20260806
2026-08-07,SUB-001542,CEL-00061,1.22,11.99,10,34.03,0.0,1,,533.00,USAGE-20260807
2026-08-08,SUB-001542,CEL-00072,3.417,15.04,5,62.2,0.0,1,,1058.23,USAGE-20260808
2026-08-09,SUB-001542,CEL-00083,3.606,17.29,0,58.22,0.0,2,,1190.53,USAGE-20260809
2026-08-10,SUB-001542,CEL-00094,2.614,19.34,13,96.39,0.0,1,,533.00,USAGE-20260810
2026-08-11,SUB-001542,CEL-00105,3.884,6.45,8,98.39,0.0,0,,1385.13,USAGE-20260811
2026-08-12,SUB-001542,CEL-00116,1.933,10.48,3,25.78,0.0,2,,533.00,USAGE-20260812
2026-08-13,SUB-999999,CEL-00127,1.288,7.26,16,88.38,0.0,0,,533.00,USAGE-20260813
2026-08-14,SUB-001542,CEL-00138,1.737,2.76,11,51.89,0.0,0,,533.00,USAGE-20260814
2026-08-01,SUB-001543,CEL-00002,-1.5,14.31,6,88.98,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-001543,CEL-00013,1.547,4.67,1,95.71,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-001543,CEL-00024,0.689,14.77,14,77.18,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-001543,CEL-00035,1.309,10.62,9,39.16,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-001543,CEL-00046,0.766,10.87,4,97.98,0.0,1,15000.00,15000.00,USAGE-20260805
2026-08-06,SUB-001543,CEL-00057,1.429,3.15,17,99.79,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-001543,CEL-00068,0.473,8.72,12,56.83,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-001543,CEL-00079,1.305,5.21,7,40.69,0.0,2,,0.00,USAGE-20260808
2026-08-09,SUB-001543,CEL-00090,1.509,8.3,2,50.18,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-001543,CEL-00101,0.941,15.98,15,87.56,0.0,1,,0.00,USAGE-20260810
2026-08-11,SUB-001543,CEL-00112,1.106,6.26,10,41.82,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-001543,CEL-00123,0.757,9.01,5,33.41,0.0,0,15000.00,15000.00,USAGE-20260812
2026-08-13,SUB-001543,CEL-00134,0.704,3.39,0,37.18,0.0,3,,0.00,USAGE-20260813
2026-08-14,SUB-001543,CEL-00145,1.151,8.31,13,93.37,0.0,0,,0.00,USAGE-20260814
2026-08-01,SUB-001544,CEL-00009,3.779,9.09,8,36.01,0.0,2,,733.00,USAGE-20260801
2026-08-02,SUB-001544,CEL-00020,4.773,4.63,3,47.45,0.0,0,,733.00,USAGE-20260802
2026-08-03,SUB-001544,CEL-00031,3.769,7.91,16,51.18,0.0,2,,733.00,USAGE-20260803
2026-08-04,SUB-001544,CEL-00042,4.656,23.1,11,78.31,673.57,0,,733.00,USAGE-20260804
2026-08-05,SUB-001544,CEL-00053,8.064,19.95,6,33.61,0.0,0,,2877.80,USAGE-20260805
2026-08-06,SUB-001544,CEL-00064,7.352,8.39,1,40.09,0.0,1,,2379.40,USAGE-20260806
2026-08-07,SUB-001544,CEL-00075,4.256,18.44,14,37.13,0.0,0,,733.00,USAGE-20260807
